timestamp,mvrv_ratio,exchange_inflow_native,exchange_inflow_usd,exchange_outflow_native,exchange_outflow_usd,exchange_supply_native,exchange_supply_usd
2025-01-15 00:00:00+00:00,2.4095410827754344,33019.01175365,3307593850.6132846,33423.62975322,3348125409.135088,2480952.80144819,248523011256.52936
2025-01-16 00:00:00+00:00,2.3989108291075403,31156.54337867,3114960476.1466746,38024.85096741,3801638276.5983834,2475864.98949941,247531360999.62256
2025-01-17 00:00:00+00:00,2.495913169030756,37592.38193046,3920757171.4251523,45828.62570951,4779769295.797898,2469717.59824772,257583118905.2341
2025-01-18 00:00:00+00:00,2.4946785705686336,25057.40858768,2615947257.2386293,27029.83785963,2821865236.585931,2468924.6852267,257751185085.55698
2025-01-19 00:00:00+00:00,2.4106728700866626,31208.31076006,3150621664.4255643,31623.26464164,3192513156.0572286,2470659.83750736,249424407149.86868
2025-01-20 00:00:00+00:00,2.4450561327537335,43898.00539231,4503452418.080649,40006.99983087,4104278053.6002555,2476958.36169324,254108678145.23984
2025-01-21 00:00:00+00:00,2.518858900509325,35215.29379526,3732394639.5012126,42133.44086094,4465634440.746336,2472715.62577989,262077908545.34903
2025-01-22 00:00:00+00:00,2.459018475131256,31196.49769165,3237919711.9410644,33801.99661762,3508347386.7148776,2472013.53102501,256573074945.95135
2025-01-23 00:00:00+00:00,2.455447281433525,32774.52205096,3414601018.837769,39564.3457922,4121996203.076249,2549299.94391787,265597837621.86252
2025-01-24 00:00:00+00:00,2.4651832101972833,27993.27945923,2931347747.7077746,32708.89511458,3425148745.5686364,2546289.58994745,266637578686.52097
2025-01-25 00:00:00+00:00,2.4670204525538764,18072.68510518,1895211738.723943,18460.80308725,1935912152.157146,2547114.57830086,267105934761.57382
2025-01-26 00:00:00+00:00,2.418361700134125,16067.81802647,1652307864.5310833,19971.50022185,2053736657.2539358,2544435.43354609,261652868529.74124
2025-01-27 00:00:00+00:00,2.393412498448327,41468.30268663,4225928829.049315,41853.90548444,4265224625.45896,2545892.12770758,259445365281.3224
2025-01-28 00:00:00+00:00,2.3732871181658965,27552.41635454,2786600254.6330657,31087.72247062,3144154553.918728,2544211.51041782,257316830275.12234
2025-01-29 00:00:00+00:00,2.436318963363576,23726.9160329,2465672534.0909624,24070.29591115,2501356157.4234905,2546309.81587334,264609448930.46613
2025-01-30 00:00:00+00:00,2.4577562130040627,29082.29652803,3053276048.2416096,31141.44667239,3269460963.674542,2545616.21033222,267257745464.89847
2025-01-31 00:00:00+00:00,2.3926271926371028,29097.98592966,2975648605.8615966,36577.6954339,3740546465.539734,2539685.68163356,259715987771.38678
2025-02-01 00:00:00+00:00,2.353296238999732,18694.05995844,1880814801.9177027,21560.71002335,2169229297.537572,2538672.24904006,255416552307.38324
2025-02-02 00:00:00+00:00,2.278588298536274,28078.53266766,2735544893.1419077,24929.6639173,2428767045.055044,2542788.53402424,247730615802.49228
2025-02-03 00:00:00+00:00,2.3717271049935724,50519.01123254,5131842846.255972,53008.33398003,5384714246.983236,2542760.75719793,258299762469.64908
2025-02-04 00:00:00+00:00,2.280750094282139,31715.66807493,3103319439.508991,60792.39568007,5948423436.724342,2516148.26850435,246200452592.97824
2025-02-05 00:00:00+00:00,2.2465355832791136,27666.55148303,2671463750.868726,84756.03312034,8183986005.169444,2468658.95277528,238372061282.80515
2025-02-06 00:00:00+00:00,2.243314171452448,34709.91815109,3350940644.843548,41759.95758679,4031560621.8196425,2465442.1906954,238016995843.99323
2025-02-07 00:00:00+00:00,2.2387599646519227,31281.63711907,3015052783.8342485,30903.384404,2978595232.16508,2469469.81032016,238017652268.6351
2025-02-08 00:00:00+00:00,2.2429885869544703,20058.66973174,1937734053.9058378,23778.92888296,2297123432.318445,2467378.31739132,238356932609.1749
2025-02-09 00:00:00+00:00,2.232532160927027,20608.38964934,1984788921.8120632,21602.88861929,2080568872.2058818,2468076.81282404,237699868821.68942
2025-02-10 00:00:00+00:00,2.2560105134383015,32212.41435676,3136691107.1728644,36787.64965327,3582205675.216245,2468347.80313202,240355923581.03012
2025-02-11 00:00:00+00:00,2.2178405166069126,32423.26389839,3106351587.5019298,31154.40713647,2984787169.155433,2472342.99142219,236865930596.05405
2025-02-12 00:00:00+00:00,2.2614665289821283,25965.91015515,2538336435.1887507,25846.99866425,2526712064.307447,2474881.84449126,241935781227.11545
2025-02-13 00:00:00+00:00,2.2326518009087044,28424.33020782,2743935344.28591,25388.27325618,2450850373.911551,2479382.93375693,239346588440.7451
2025-02-14 00:00:00+00:00,2.2516623241667397,28361.89228893,2762855556.847585,31457.41139724,3064403566.5006757,2477452.07213504,241339405516.09412
2025-02-15 00:00:00+00:00,2.254483790385446,15938.29839851,1555310848.4461586,17177.89462852,1676274668.8002656,2477614.2101333,241773629965.72614
2025-02-16 00:00:00+00:00,2.2219614753167987,15435.56879874,1484627986.6959515,18122.5171955,1743064772.579951,2475537.98765533,238102853644.24597
2025-02-17 00:00:00+00:00,2.212551004856131,19381.70431638,1856583360.4886272,21446.34807207,2054356640.8761148,2474749.17288296,237057487863.67023
2025-02-18 00:00:00+00:00,2.2037234329299973,22693.52859754,2165961867.08344,20880.48224578,1992917413.2741456,2478464.22138652,236554618175.8519
2025-02-19 00:00:00+00:00,2.23047321584031,31319.4672145,3026961151.879631,31141.54104823,3009764959.188562,2480009.98755419,239687790254.76358
2025-02-20 00:00:00+00:00,2.269163375900631,24802.46172684,2440369263.941259,32351.42457224,3183128474.9196215,2475261.26556628,243546450317.69186
2025-02-21 00:00:00+00:00,2.2145337837142764,30619.97886281,2941018157.64517,31977.82985656,3071438379.222972,2475612.20818595,237780061448.89847
2025-02-22 00:00:00+00:00,2.2259723481715947,18192.36293591,1757486121.7334063,30935.0704297,2988504415.0986037,2466020.49833983,238231658911.5233
2025-02-23 00:00:00+00:00,2.213616967746432,10897.74006734,1047181638.835015,13478.29876431,1295151738.021148,2464102.54188748,236779637073.97284
2025-02-24 00:00:00+00:00,2.116419481382366,22556.35086426,2072244157.140669,21623.81311819,1986572236.7473488,2465942.70449444,226545303891.72977
2025-02-25 00:00:00+00:00,2.0450571925613175,56492.77892735,5014849050.189102,48093.63358976,4269259139.0824003,2475958.9613139,219790222417.98312
2025-02-26 00:00:00+00:00,1.9371568882829038,48098.72344175,4039710564.9261312,54002.40313197,4535548198.65053,2471044.61204831,207537837002.77264
2025-02-27 00:00:00+00:00,1.9512523008535438,34866.38686709,2950582602.401801,35327.67193597,2989619044.6971664,2471919.11227845,209187190948.01443
2025-02-28 00:00:00+00:00,1.9428821960052791,43279.19699411,3646003059.7579265,45563.54907327,3838445508.986253,2471233.46898243,208186043528.3111
2025-03-01 00:00:00+00:00,1.979772195615528,22207.86478365,1906420129.4811168,24836.24039502,2132051374.1851137,2470174.06377527,212050532745.06485
2025-03-02 00:00:00+00:00,2.17233527887869,21981.33003999,2073455107.6143405,29953.21712632,2825427347.98398,2463649.57380539,232391160265.79633
2025-03-03 00:00:00+00:00,1.9890487557357124,35714.84970192,3082760486.5153193,38044.00658507,3283803830.2840037,2464165.12642111,212696705918.7049
