timestamp,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_quote_volume,BTC_trades,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_quote_volume,ETH_trades,BTC_market_cap,ETH_market_cap,USDT_market_cap,USDC_market_cap,BTC_active_addresses,BTC_tx_count,ETH_active_addresses,ETH_tx_count,mining_difficulty,hash_rate_ths,miner_revenue_usd,BTC_onchain_total_supply,BTC_onchain_mvrv_ratio,BTC_onchain_exchange_inflow_native,BTC_onchain_exchange_inflow_usd,BTC_onchain_exchange_outflow_native,BTC_onchain_exchange_outflow_usd,BTC_onchain_exchange_supply_native,BTC_onchain_exchange_supply_usd,news_article_count,news_log_article_count,has_news,news_combined_sent_mean,news_combined_sent_std,news_combined_sent_max,news_combined_sent_min,news_combined_sent_max_abs,news_combined_sent_sum_abs,news_bull_ratio,news_bear_ratio,news_p_bull_mean,news_p_bear_mean,news_p_neu_mean,news_max_p_bull_bucket,news_max_p_bear_bucket,news_is_conflict,news_head_sent_mean,news_head_sent_std,news_head_sent_max,news_head_sent_min,news_head_global_diff_mean,news_head_global_abs_diff_mean,news_head_exag_ratio,sentiment_index_value,sentiment_index_classification
2018-02-03 04:00:00,8344.88,8788.0,8229.0,8708.82,4158.330198,35445953.46630595,52729.0,863.83,936.78,851.22,924.59,27808.91332,24958109.9051671,49828.0,145768916536.0,89173962073.8,2205217030.22,0.0,714800.0,190833.0,433090.0,814486.0,2603077300218.0,20703947.9136968,19143008.6973898,16843661.08598225,1.72878243,36332.72808021,331794117.8122734,37021.63300263,338085266.6763571,1182278.37523065,10796684731.523031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Fear
2018-02-03 08:00:00,8708.82,9123.0,8579.0,9099.87,5096.724114,45279225.58002914,54862.0,923.3,972.97,905.96,971.44,27661.31187,26124179.1415703,48777.0,146087489116.0,89173962073.8,2215395923.7,0.0,714800.0,190833.0,433090.0,814486.0,2603077300218.0,20703947.9136968,19143008.6973898,16843661.08598225,1.72878243,36332.72808021,331794117.8122734,37021.63300263,338085266.6763571,1182278.37523065,10796684731.523031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Fear
2018-02-03 12:00:00,9099.87,9459.6,8969.0,9173.0,7066.94034,65220064.5914757,71482.0,971.44,998.0,947.01,958.69,36988.63112,36026804.7535705,59034.0,146087489116.0,92692532487.0,2215395923.7,0.0,714800.0,190833.0,433090.0,814486.0,2603077300218.0,20703947.9136968,19143008.6973898,16843661.08598225,1.72878243,36332.72808021,331794117.8122734,37021.63300263,338085266.6763571,1182278.37523065,10796684731.523031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Fear
2018-02-03 16:00:00,9173.01,9401.0,9055.0,9339.43,4005.86702,37028104.02685062,47785.0,958.6,988.0,941.8,983.53,22237.20328,21554508.6347022,40511.0,146087489116.0,92692532487.0,2215395923.7,0.0,714800.0,190833.0,433090.0,814486.0,2603077300218.0,20703947.9136968,19143008.6973898,16843661.08598225,1.72878243,36332.72808021,331794117.8122734,37021.63300263,338085266.6763571,1182278.37523065,10796684731.523031,1.0,0.6931471805599453,1.0,0.2171723953185781,0.0,0.2171723953185781,0.2171723953185781,0.2171723953185781,0.2171723953185781,1.0,0.0,0.3743200868368149,0.3398541328147985,0.2858257934451103,0.7139787077903748,0.7338861227035522,0.0,0.4415700758108869,0.0,0.4415700758108869,0.4415700758108869,0.4071041217888705,0.4071041217888705,0.0,40.0,Fear
2018-02-03 20:00:00,9350.0,9473.01,9022.0,9199.96,3338.61002,30720180.38716848,41221.0,982.34,990.0,951.0,971.0,14469.41203,14023214.2782999,28216.0,156307721304.0,92692532487.0,2220688238.82,0.0,714800.0,190833.0,433090.0,814486.0,2603077300218.0,20703947.9136968,19143008.6973898,16843661.08598225,1.72878243,36332.72808021,331794117.8122734,37021.63300263,338085266.6763571,1182278.37523065,10796684731.523031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Fear
2018-02-04 00:00:00,9199.96,9250.0,8901.01,9219.18,2810.29891,25530873.46386455,36301.0,971.0,975.0,936.0,964.81,15011.7277,14365820.7480496,32821.0,156307721304.0,93890299032.2,2220688238.82,0.0,711645.0,172621.0,425727.0,800876.0,2603077300218.0,20703947.9136968,19143008.6973898,16845886.08598194,1.56184746,56622.27718735,467163620.8451452,30668.42581955,253030672.0811743,1208232.22659845,9968552482.124931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Extreme Fear
2018-02-04 04:00:00,9219.19,9368.0,9075.01,9200.0,2431.080396,22440446.39943255,32062.0,965.0,972.0,950.0,953.33,11835.61062,11364079.0023614,22664.0,156307721304.0,93890299032.2,2215695237.71,0.0,711645.0,172621.0,425727.0,800876.0,2603077300218.0,20703947.9136968,19143008.6973898,16845886.08598194,1.56184746,56622.27718735,467163620.8451452,30668.42581955,253030672.0811743,1208232.22659845,9968552482.124931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Extreme Fear
2018-02-04 08:00:00,9200.0,9216.0,8687.45,8691.99,5322.600063,47314068.2614779,57493.0,953.1,955.52,885.03,886.67,30450.73417,27807945.9168371,51333.0,154768080639.0,93890299032.2,2215695237.71,0.0,711645.0,172621.0,425727.0,800876.0,2603077300218.0,20703947.9136968,19143008.6973898,16845886.08598194,1.56184746,56622.27718735,467163620.8451452,30668.42581955,253030672.0811743,1208232.22659845,9968552482.124931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Extreme Fear
2018-02-04 12:00:00,8691.99,8894.12,8357.93,8419.96,7359.318385,63328607.70923217,76079.0,886.67,905.0,853.06,859.0,41428.54585,36324350.269888,60154.0,154768080639.0,88271164987.9,2215695237.71,0.0,711645.0,172621.0,425727.0,800876.0,2603077300218.0,20703947.9136968,19143008.6973898,16845886.08598194,1.56184746,56622.27718735,467163620.8451452,30668.42581955,253030672.0811743,1208232.22659845,9968552482.124931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Extreme Fear
2018-02-04 16:00:00,8419.96,8585.0,8180.0,8264.2,5737.008025,48087307.09332892,65170.0,859.0,887.0,837.32,841.06,33326.13387,28730723.3385096,51415.0,154768080639.0,88271164987.9,2188940999.51,0.0,711645.0,172621.0,425727.0,800876.0,2603077300218.0,20703947.9136968,19143008.6973898,16845886.08598194,1.56184746,56622.27718735,467163620.8451452,30668.42581955,253030672.0811743,1208232.22659845,9968552482.124931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Extreme Fear
2018-02-04 20:00:00,8264.19,8474.0,7930.0,8184.81,8354.00267,68210985.49398589,89029.0,841.06,859.87,789.0,823.56,54393.27939,44826199.7357474,73010.0,140031013782.0,88271164987.9,2188940999.51,0.0,711645.0,172621.0,425727.0,800876.0,2603077300218.0,20703947.9136968,19143008.6973898,16845886.08598194,1.56184746,56622.27718735,467163620.8451452,30668.42581955,253030672.0811743,1208232.22659845,9968552482.124931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Extreme Fear
2018-02-05 00:00:00,8179.99,8342.05,7910.0,8137.23,6227.667474,50533273.39559983,59920.0,821.6,843.99,802.11,835.52,32660.26466,26997392.5375103,45824.0,140031013782.0,81310521832.3,2188940999.51,0.0,915758.0,221421.0,457677.0,875761.0,2603077300218.0,23938939.775212,19143008.6973898,16848198.58598108,1.30831891,79020.31695294,541253024.0202787,76196.75735568,521912932.3900641,1211055.78619571,8295178149.260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Extreme Fear
2018-02-05 04:00:00,8148.83,8382.8,7915.01,7965.01,4611.51149,37524656.77262862,51170.0,835.52,862.47,810.2,819.96,23759.61106,19911780.0232341,37630.0,140031013782.0,81310521832.3,2212220978.05,0.0,915758.0,221421.0,457677.0,875761.0,2603077300218.0,23938939.775212,19143008.6973898,16848198.58598108,1.30831891,79020.31695294,541253024.0202787,76196.75735568,521912932.3900641,1211055.78619571,8295178149.260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Extreme Fear
2018-02-05 08:00:00,7965.01,8049.99,7510.0,7578.0,8595.768963,66911038.12457046,75264.0,819.96,827.73,761.5,764.43,42270.82995,33602475.4339172,58744.0,135449152670.0,80333759007.7,2212220978.05,0.0,915758.0,221421.0,457677.0,875761.0,2603077300218.0,23938939.775212,19143008.6973898,16848198.58598108,1.30831891,79020.31695294,541253024.0202787,76196.75735568,521912932.3900641,1211055.78619571,8295178149.260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Extreme Fear
2018-02-05 12:00:00,7572.32,7788.87,7167.0,7384.85,12353.960734,92227523.25573649,97331.0,763.01,789.99,707.0,731.41,65267.26757,48654266.7131929,74643.0,135449152670.0,80333759007.7,2212220978.05,0.0,915758.0,221421.0,457677.0,875761.0,2603077300218.0,23938939.775212,19143008.6973898,16848198.58598108,1.30831891,79020.31695294,541253024.0202787,76196.75735568,521912932.3900641,1211055.78619571,8295178149.260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Extreme Fear
2018-02-05 16:00:00,7375.49,7536.41,6625.0,6698.33,13593.166209,95894630.3159038,109286.0,731.9,749.41,634.94,645.01,84241.16616,58336289.7474304,86055.0,135449152670.0,80333759007.7,2227494861.12,0.0,915758.0,221421.0,457677.0,875761.0,2603077300218.0,23938939.775212,19143008.6973898,16848198.58598108,1.30831891,79020.31695294,541253024.0202787,76196.75735568,521912932.3900641,1211055.78619571,8295178149.260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Extreme Fear
2018-02-05 20:00:00,6680.76,7543.99,6625.0,6939.99,18021.107709,128075096.84900804,140539.0,645.01,765.2,635.31,697.92,117317.38959,83299105.1989071,127620.0,113836206806.0,63007957438.2,2227494861.12,0.0,915758.0,221421.0,457677.0,875761.0,2603077300218.0,23938939.775212,19143008.6973898,16848198.58598108,1.30831891,79020.31695294,541253024.0202787,76196.75735568,521912932.3900641,1211055.78619571,8295178149.260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Extreme Fear
2018-02-06 00:00:00,6939.63,7150.0,6155.0,6327.05,14648.966602,96100114.78669444,109497.0,697.93,724.0,611.26,623.66,91645.52474,60096102.2310254,87716.0,113836206806.0,63007957438.2,2227494861.12,0.0,999753.0,245035.0,452196.0,888219.0,2603077300218.0,23938939.775212,19143008.6973898,16850323.58598086,1.48101152,95083.29864882,735815794.7544472,71171.84037621,550773532.6261479,1234967.24446832,9556971806.798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Extreme Fear
2018-02-06 04:00:00,6317.8,6655.0,6000.01,6043.0,18582.335371,116447918.81288698,139735.0,623.59,644.54,570.1,579.94,138255.13509,83291453.958165,112127.0,105994910218.0,63007957438.2,2193931783.48,0.0,999753.0,245035.0,452196.0,888219.0,2603077300218.0,23938939.775212,19143008.6973898,16850323.58598086,1.48101152,95083.29864882,735815794.7544472,71171.84037621,550773532.6261479,1234967.24446832,9556971806.798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Extreme Fear
2018-02-06 08:00:00,6040.98,6960.0,6019.24,6559.0,17286.572574,112101389.7785824,133217.0,579.93,680.0,576.12,633.96,117712.71989,73403867.0417608,115010.0,105994910218.0,55972725809.6,2193931783.48,0.0,999753.0,245035.0,452196.0,888219.0,2603077300218.0,23938939.775212,19143008.6973898,16850323.58598086,1.48101152,95083.29864882,735815794.7544472,71171.84037621,550773532.6261479,1234967.24446832,9556971806.798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Extreme Fear
2018-02-06 12:00:00,6559.0,7462.0,6435.99,7290.61,21152.740399,148604721.31250232,159131.0,633.96,760.09,620.0,742.36,133791.46003,93813663.7260791,144003.0,105994910218.0,55972725809.6,2193931783.48,0.0,999753.0,245035.0,452196.0,888219.0,2603077300218.0,23938939.775212,19143008.6973898,16850323.58598086,1.48101152,95083.29864882,735815794.7544472,71171.84037621,550773532.6261479,1234967.24446832,9556971806.798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Extreme Fear
2018-02-06 16:00:00,7299.99,7623.83,6781.0,7544.93,14178.223996,101302646.74167328,122280.0,742.34,762.5,678.11,754.34,91069.88631,65423329.378938,117674.0,122488557156.0,55972725809.6,2195612376.22,0.0,999753.0,245035.0,452196.0,888219.0,2603077300218.0,23938939.775212,19143008.6973898,16850323.58598086,1.48101152,95083.29864882,735815794.7544472,71171.84037621,550773532.6261479,1234967.24446832,9556971806.798416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Extreme Fear
2018-02-06 20:00:00,7543.18,7878.0,7425.67,7652.14,14352.661365,109807484.93432948,122136.0,754.34,798.0,745.0,779.25,76469.69434,59262714.7095093,109302.0,122488557156.0,73265326803.8,2195612376.22,0.0,999753.0,245035.0,452196.0,888219.0,2603077300218.0,23938939.775212,19143008.6973898,16850323.58598086,1.48101152,95083.29864882,735815794.7544472,71171.84037621,550773532.6261479,1234967.24446832,9556971806.798416,2.0,1.0986122886681098,1.0,0.2794744612557478,0.2223013146068715,0.4366652282809508,0.1222836942305448,0.4366652282809508,0.5589489225114956,1.0,0.0,0.3809785509688986,0.133884559143755,0.4851368721574545,0.5792087912559509,0.9376356601715088,0.0,0.3256872156707686,0.0613363171681134,0.3690585414733505,0.2823158898681868,0.078593223845625,0.1567705276393098,0.0,8.0,Extreme Fear
2018-02-07 00:00:00,7655.02,7770.0,7155.0,7200.0,10107.705384,75385862.58311057,83404.0,779.99,792.12,715.5,721.82,55537.4496,41832760.7327915,75945.0,122488557156.0,73265326803.8,2195612376.22,0.0,804119.0,207672.0,418269.0,818625.0,2603077300218.0,23938939.775212,15016975.9975587,16852086.08598064,1.46484643,47718.24612494,363832319.4010704,48561.56778137,370262305.8145844,1234123.92281189,9409695571.990433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Fear
