timestamp,mining_difficulty,hash_rate_ths,miner_revenue_usd
2013-09-01,65750060.1490848,634.079924326022,739015.405311809
2013-09-03,65750060.1490848,604.663845362444,739015.405311809
2013-09-05,65750060.1490848,604.663845362444,563466.227787724
2013-09-07,86933017.7711944,704.398591759124,563466.227787724
2013-09-09,86933017.7711944,704.398591759124,633037.841848355
2013-09-11,86933017.7711944,868.614214377815,633037.841848355
2013-09-13,86933017.7711944,868.614214377815,663452.154188786
2013-09-15,112628548.666347,1024.57958056223,663452.154188786
2013-09-17,112628548.666347,1024.57958056223,615657.561980414
2013-09-19,112628548.666347,1091.76512682861,615657.561980414
2013-09-21,112628548.666347,1091.76512682861,603180.006672738
2013-09-23,112628548.666347,1237.33381040575,603180.006672738
2013-09-25,112628548.666347,1237.33381040575,721812.583931176
2013-09-27,148819199.805093,1302.02028851433,721812.583931176
2013-09-29,148819199.805093,1302.02028851433,553727.740837207
2013-10-01,148819199.805093,1449.97713948187,553727.740837207
2013-10-03,148819199.805093,1449.97713948187,551724.984940021
2013-10-05,148819199.805093,1560.94477770752,551724.984940021
2013-10-07,148819199.805093,1560.94477770752,506345.04039156
2013-10-09,189281249.281033,1721.88761457957,506345.04039156
2013-10-11,189281249.281033,1721.88761457957,640204.891697548
2013-10-13,189281249.281033,2154.71182370886,640204.891697548
2013-10-15,189281249.281033,2154.71182370886,992130.713905087
2013-10-17,267731249.482421,2382.30967540873,992130.713905087
2013-10-19,267731249.482421,2382.30967540873,1163078.62582515
2013-10-21,267731249.482421,2675.10751260981,1163078.62582515
2013-10-23,267731249.482421,2675.10751260981,1152128.03457543
2013-10-25,267731249.482421,3194.15822401171,1152128.03457543
2013-10-27,267731249.482421,3194.15822401171,863920.64739092
2013-10-29,390928787.638086,3051.00854399733,863920.64739092
2013-10-31,390928787.638086,3051.00854399733,1268518.87527203
2013-11-02,390928787.638086,4216.99907036574,1268518.87527203
2013-11-04,390928787.638086,4216.99907036574,1170149.90952589
2013-11-06,510929738.016152,4114.54971624979,1170149.90952589
2013-11-08,510929738.016152,4114.54971624979,1006003.80653402
2013-11-10,510929738.016152,4266.94044648126,1006003.80653402
2013-11-12,510929738.016152,4266.94044648126,1837786.1373951
2013-11-14,510929738.016152,4292.33890151984,1837786.1373951
2013-11-16,510929738.016152,4292.33890151984,2334241.72723504
2013-11-18,609482679.888355,4968.79792970165,2334241.72723504
2013-11-20,609482679.888355,4968.79792970165,2338840.68621181
2013-11-22,609482679.888355,5029.39302640533,2338840.68621181
2013-11-24,609482679.888355,5029.39302640533,3874676.60628557
2013-11-26,609482679.888355,4968.79792970165,3874676.60628557
2013-11-28,609482679.888355,4968.79792970165,4735006.8924977
2013-11-30,707408283.051497,5626.47303819572,4735006.8924977
2013-12-02,707408283.051497,5626.47303819572,4151387.47311107
2013-12-04,707408283.051497,6224.28579850402,4151387.47311107
2013-12-06,707408283.051497,6224.28579850402,6387079.22400915
2013-12-08,707408283.051497,6294.61671148146,6387079.22400915
2013-12-10,707408283.051497,6294.61671148146,4710243.707226
2013-12-12,908350862.437022,7495.62480414846,4710243.707226
2013-12-14,908350862.437022,7495.62480414846,4901088.77099175
2013-12-16,908350862.437022,8714.79269397984,4901088.77099175
2013-12-18,908350862.437022,8714.79269397984,4072838.85613162
2013-12-20,908350862.437022,9121.1819905903,4072838.85613162
2013-12-22,908350862.437022,9121.1819905903,2751604.73688907
2013-12-24,1180923195.25803,9744.8657343946,2751604.73688907
2013-12-26,1180923195.25803,9744.8657343946,3404782.70383875
2013-12-28,1180923195.25803,9627.45771349828,3404782.70383875
2013-12-30,1180923195.25803,9627.45771349828,3632082.20000505
2014-01-01,1180923195.25803,11740.802089632,3632082.20000505
2014-01-03,1180923195.25803,11740.802089632,3468549.23939752
2014-01-05,1418481395.26264,12692.3566721614,3468549.23939752
2014-01-07,1418481395.26264,12692.3566721614,4525042.38885386
2014-01-09,1418481395.26264,12762.8697647845,4525042.38885386
2014-01-11,1418481395.26264,12762.8697647845,5777402.51750686
2014-01-13,1789546951.05324,18058.6488747028,5777402.51750686
2014-01-15,1789546951.05324,18058.6488747028,4217005.9545048
2014-01-17,1789546951.05324,13610.7058021159,4217005.9545048
2014-01-19,1789546951.05324,13610.7058021159,3964756.61727788
2014-01-21,1789546951.05324,15300.924169699,3964756.61727788
2014-01-23,1789546951.05324,15300.924169699,5241644.13745878
2014-01-25,2193847870.17428,16903.7992186766,5241644.13745878
2014-01-27,2193847870.17428,16903.7992186766,6040771.8236915
2014-01-29,2193847870.17428,17230.9695261348,6040771.8236915
2014-01-31,2193847870.17428,17230.9695261348,4212641.890744
2014-02-02,2193847870.17428,19412.1049091899,4212641.890744
2014-02-04,2193847870.17428,19412.1049091899,4662961.48683288
2014-02-06,2621404453.06462,21761.8906024157,4662961.48683288
2014-02-08,2621404453.06462,21761.8906024157,4306013.7785266
2014-02-10,2621404453.06462,19937.5404920335,4306013.7785266
2014-02-12,2621404453.06462,19937.5404920335,4063256.22662555
2014-02-14,2621404453.06462,24889.3479344994,4063256.22662555
2014-02-16,2621404453.06462,24889.3479344994,4254676.6144031
2014-02-18,3129573174.52229,25980.5116973035,4254676.6144031
2014-02-20,3129573174.52229,25980.5116973035,3495121.25464408
2014-02-22,3129573174.52229,25513.79591831,3495121.25464408
2014-02-24,3129573174.52229,25513.79591831,3447585.41024301
2014-02-26,3129573174.52229,28158.5186659398,3447585.41024301
2014-02-28,3129573174.52229,28158.5186659398,3407746.31205269
2014-03-02,3815723798.81463,28262.4181718192,3407746.31205269
2014-03-04,3815723798.81463,28262.4181718192,3372548.86635277
2014-03-06,3815723798.81463,30728.2667371457,3372548.86635277
2014-03-08,3815723798.81463,30728.2667371457,4085715.99207135
2014-03-10,3815723798.81463,31297.3087137595,4085715.99207135
2014-03-12,3815723798.81463,31297.3087137595,3456434.06040891
2014-03-14,4250217919.86954,29367.8475506144,3456434.06040891
2014-03-16,4250217919.86954,29367.8475506144,4518329.04399226
2014-03-18,4250217919.86954,30635.5244233027,4518329.04399226
2014-03-20,4250217919.86954,30635.5244233027,3294476.77586909
2014-03-22,4250217919.86954,37185.1882655261,3294476.77586909
2014-03-24,4250217919.86954,37185.1882655261,3225418.94807707
2014-03-26,5006860589.2054,39324.9976022039,3225418.94807707
2014-03-28,5006860589.2054,39324.9976022039,2543758.8037429
2014-03-30,5006860589.2054,37084.9660932176,2543758.8037429
2014-04-01,5006860589.2054,37084.9660932176,2190656.88165462
2014-04-03,5006860589.2054,51769.6170965723,2190656.88165462
2014-04-05,5006860589.2054,51769.6170965723,2752160.90149948
2014-04-07,6119726089.12815,44415.1321567057,2752160.90149948
2014-04-09,6119726089.12815,44415.1321567057,2150368.59522249
2014-04-11,6119726089.12815,45327.7718585558,2150368.59522249
2014-04-13,6119726089.12815,45327.7718585558,2407657.42973614
2014-04-15,6119726089.12815,59321.5806202576,2407657.42973614
2014-04-17,6119726089.12815,59321.5806202576,2706076.91605982
2014-04-19,6978842649.59238,56547.9844196814,2706076.91605982
2014-04-21,6978842649.59238,56547.9844196814,2803733.6424231
2014-04-23,6978842649.59238,60711.0262174494,2803733.6424231
2014-04-25,6978842649.59238,60711.0262174494,3121784.16930471
2014-04-27,6978842649.59238,57935.6650189374,3121784.16930471
2014-04-29,6978842649.59238,57935.6650189374,2373811.60726478
2014-05-01,8000872135.96816,66817.8858733963,2373811.60726478
2014-05-03,8000872135.96816,66817.8858733963,1824628.31054812
2014-05-05,8000872135.96816,49715.688893896,1824628.31054812
2014-05-07,8000872135.96816,49715.688893896,2136347.09544072
2014-05-09,8000872135.96816,66022.4348510939,2136347.09544072
2014-05-11,8000872135.96816,66022.4348510939,2107297.0875308
2014-05-13,8853416309.1278,74817.9710179175,2107297.0875308
2014-05-15,8853416309.1278,74817.9710179175,2329797.59349022
2014-05-17,8853416309.1278,80539.3452722289,2329797.59349022
2014-05-19,8853416309.1278,80539.3452722289,2800193.45760369
2014-05-21,8853416309.1278,78338.8167128784,2800193.45760369
2014-05-23,8853416309.1278,78338.8167128784,2450791.24452302
2014-05-25,10455720138.4848,78483.2567556605,2450791.24452302
2014-05-27,10455720138.4848,78483.2567556605,2171401.39268694
2014-05-29,10455720138.4848,68088.1234105399,2171401.39268694
2014-05-31,10455720138.4848,68088.1234105399,2507046.66898787
2014-06-02,10455720138.4848,93036.4434388293,2507046.66898787
2014-06-04,10455720138.4848,93036.4434388293,3593888.80985165
2014-06-06,11756551916.904,86494.3621241971,3593888.80985165
2014-06-08,11756551916.904,86494.3621241971,2503351.83023013
2014-06-10,11756551916.904,103442.581729614,2503351.83023013
2014-06-12,11756551916.904,103442.581729614,3477994.08182039
2014-06-14,11756551916.904,102858.16036391,3477994.08182039
2014-06-16,11756551916.904,102858.16036391,3357698.58037231
2014-06-18,13462580114.5253,113768.842858603,3357698.58037231
2014-06-20,13462580114.5253,113768.842858603,3429551.41602032
2014-06-22,13462580114.5253,129161.098068884,3429551.41602032
2014-06-24,13462580114.5253,129161.098068884,3183637.21807602
2014-06-26,13462580114.5253,114438.071346006,3183637.21807602
2014-06-28,13462580114.5253,114438.071346006,3390821.48285489
2014-06-30,16818461371.1611,104506.281189491,3390821.48285489
2014-07-02,16818461371.1611,104506.281189491,2261661.30916854
2014-07-04,16818461371.1611,133768.039922549,2261661.30916854
2014-07-06,16818461371.1611,133768.039922549,2561839.04560687
2014-07-08,16818461371.1611,135440.140421581,2561839.04560687
2014-07-10,16818461371.1611,135440.140421581,3133288.01651803
2014-07-12,16818461371.1611,137948.291170128,3133288.01651803
2014-07-14,16818461371.1611,137948.291170128,2324693.38813598
2014-07-16,17336316978.5078,142195.843578748,2324693.38813598
2014-07-18,17336316978.5078,142195.843578748,3638812.44346872
2014-07-20,17336316978.5078,146504.80853568,3638812.44346872
2014-07-22,17336316978.5078,146504.80853568,2652571.36378448
2014-07-24,17336316978.5078,128407.155716566,2652571.36378448
2014-07-26,17336316978.5078,128407.155716566,2326825.30108101
2014-07-28,18736441558.3102,126669.524399822,2326825.30108101
2014-07-30,18736441558.3102,126669.524399822,3902129.78311854
2014-08-01,18736441558.3102,142503.2149498,3902129.78311854
2014-08-03,18736441558.3102,142503.2149498,2835381.94049722
2014-08-05,18736441558.3102,122943.950152769,2835381.94049722
2014-08-07,18736441558.3102,122943.950152769,2541691.97252622
2014-08-09,19729645940.5771,169672.521356757,2541691.97252622
2014-08-11,19729645940.5771,169672.521356757,3345836.1122912
2014-08-13,19729645940.5771,153980.265046305,3345836.1122912
2014-08-15,19729645940.5771,153980.265046305,2314744.7005523
2014-08-17,19729645940.5771,161826.393201531,2314744.7005523
2014-08-19,19729645940.5771,161826.393201531,2809058.54143764
2014-08-21,23844670038.8033,199134.596112222,2809058.54143764
2014-08-23,23844670038.8033,199134.596112222,2738544.90844599
2014-08-25,23844670038.8033,158833.546899034,2738544.90844599
2014-08-27,23844670038.8033,158833.546899034,2588865.36987183
2014-08-29,23844670038.8033,196763.946158505,2588865.36987183
2014-08-31,23844670038.8033,196763.946158505,2985880.98310164
2014-09-02,27428630902.2579,194978.303194365,2985880.98310164
2014-09-04,27428630902.2579,194978.303194365,2449816.0872382
2014-09-06,27428630902.2579,229065.419137436,2449816.0872382
2014-09-08,27428630902.2579,229065.419137436,2008056.38792212
2014-09-10,27428630902.2579,212703.603484762,2008056.38792212
2014-09-12,27428630902.2579,212703.603484762,2155557.16520553
2014-09-14,29829733124.0404,252083.49301791,2155557.16520553
2014-09-16,29829733124.0404,252083.49301791,2514666.70244277
2014-09-18,29829733124.0404,274326.15416655,2514666.70244277
2014-09-20,29829733124.0404,274326.15416655,2141250.18575465
2014-09-22,29829733124.0404,232806.520022423,2141250.18575465
2014-09-24,29829733124.0404,232806.520022423,1964038.52619637
2014-09-26,34661425923.9769,260177.353092678,1964038.52619637
2014-09-28,34661425923.9769,260177.353092678,1616493.01180865
2014-09-30,34661425923.9769,261900.381921106,1616493.01180865
2014-10-02,34661425923.9769,261900.381921106,1588891.9563592
2014-10-04,34661425923.9769,246393.122465251,1588891.9563592
2014-10-06,34661425923.9769,246393.122465251,1486380.20798555
2014-10-08,34661425923.9769,225716.776524111,1486380.20798555
2014-10-10,34661425923.9769,225716.776524111,1614160.61732474
2014-10-12,35002482026.1332,257517.457245351,1614160.61732474
2014-10-14,35002482026.1332,257517.457245351,1632626.00013654
2014-10-16,35002482026.1332,260997.422883802,1632626.00013654
2014-10-18,35002482026.1332,260997.422883802,1747485.79923333
2014-10-20,35002482026.1332,240117.629053098,1747485.79923333
2014-10-22,35002482026.1332,240117.629053098,1751380.64131487
2014-10-24,35985640265.0762,291583.508500603,1751380.64131487
2014-10-26,35985640265.0762,291583.508500603,1123002.29298534
2014-10-28,35985640265.0762,268328.382055769,1123002.29298534
2014-10-30,35985640265.0762,268328.382055769,1631334.81998031
2014-11-01,35985640265.0762,286216.940859487,1631334.81998031
2014-11-03,35985640265.0762,286216.940859487,1619527.51719384
2014-11-05,39603666252.4184,314993.428436733,1619527.51719384
2014-11-07,39603666252.4184,314993.428436733,1571438.07339558
2014-11-09,39603666252.4184,273650.540954412,1571438.07339558
2014-11-11,39603666252.4184,273650.540954412,1312768.2932778
2014-11-13,39603666252.4184,287431.503448519,1312768.2932778
2014-11-15,39603666252.4184,287431.503448519,1561463.63238695
2014-11-17,39603666252.4184,299243.757014897,1561463.63238695
2014-11-19,39603666252.4184,299243.757014897,1401637.63134078
2014-11-21,40300030327.8914,248412.346336535,1401637.63134078
2014-11-23,40300030327.8914,248412.346336535,1381369.81458253
2014-11-25,40300030327.8914,256425.647831262,1381369.81458253
2014-11-27,40300030327.8914,256425.647831262,1481376.22009032
2014-11-29,40300030327.8914,302502.131425942,1481376.22009032
2014-12-01,40300030327.8914,302502.131425942,1434587.0265017
2014-12-03,40300030327.8914,242402.37021549,1434587.0265017
2014-12-05,40300030327.8914,242402.37021549,1608673.90086041
2014-12-07,40007470271.2713,242631.420394883,1608673.90086041
2014-12-09,40007470271.2713,242631.420394883,1475143.01528575
2014-12-11,40007470271.2713,288373.409485721,1475143.01528575
2014-12-13,40007470271.2713,288373.409485721,1642099.43255656
2014-12-15,40007470271.2713,304283.666560796,1642099.43255656
2014-12-17,40007470271.2713,304283.666560796,1308619.63642535
2014-12-19,39457671307.1387,243219.983474761,1308619.63642535
2014-12-21,39457671307.1387,243219.983474761,1363448.95268664
2014-12-23,39457671307.1387,317755.139700897,1363448.95268664
2014-12-25,39457671307.1387,317755.139700897,1394962.02044135
2014-12-27,39457671307.1387,313832.236741627,1394962.02044135
2014-12-29,39457671307.1387,313832.236741627,1703669.81497197
2014-12-31,40640955016.5765,313142.288941348,1703669.81497197
2015-01-02,40640955016.5765,313142.288941348,1475784.13022053
2015-01-04,40640955016.5765,335365.290092025,1475784.13022053
2015-01-06,40640955016.5765,335365.290092025,1361861.14103894
2015-01-08,40640955016.5765,272736.832303755,1361861.14103894
2015-01-10,40640955016.5765,272736.832303755,1335502.20243442
2015-01-12,43971662056.0896,358478.281006871,1335502.20243442
2015-01-14,43971662056.0896,358478.281006871,930527.16360222
2015-01-16,43971662056.0896,325690.633353804,930527.16360222
2015-01-18,43971662056.0896,325690.633353804,887192.302591338
2015-01-20,43971662056.0896,262301.18122454,887192.302591338
2015-01-22,43971662056.0896,262301.18122454,907343.516960094
2015-01-24,43971662056.0896,264487.024401411,907343.516960094
2015-01-26,43971662056.0896,264487.024401411,1002878.96603735
2015-01-28,41272873894.697,324166.338971824,1002878.96603735
2015-01-30,41272873894.697,324166.338971824,1124241.55980927
2015-02-01,41272873894.697,348786.567248165,1124241.55980927
2015-02-03,41272873894.697,348786.567248165,913622.283780247
2015-02-05,41272873894.697,301597.796385178,913622.283780247
2015-02-07,41272873894.697,301597.796385178,1098079.80134983
2015-02-09,44455415962.3438,342533.060667745,1098079.80134983
2015-02-11,44455415962.3438,342533.060667745,973022.676337063
2015-02-13,44455415962.3438,309384.699957963,973022.676337063
2015-02-15,44455415962.3438,309384.699957963,1098201.7798575
2015-02-17,44455415962.3438,342533.060667745,1098201.7798575
2015-02-19,44455415962.3438,342533.060667745,1155178.61658049
2015-02-21,44455415962.3438,304964.918529992,1155178.61658049
2015-02-23,44455415962.3438,304964.918529992,1030310.14904036
2015-02-25,46684376316.8603,362028.097735547,1030310.14904036
2015-02-27,46684376316.8603,362028.097735547,1068531.12624588
2015-03-01,46684376316.8603,348103.940130333,1068531.12624588
2015-03-03,46684376316.8603,348103.940130333,1356751.04799536
2015-03-05,46684376316.8603,264558.994499053,1356751.04799536
2015-03-07,46684376316.8603,264558.994499053,1093338.37354889
2015-03-09,47427554950.6483,311208.023870146,1093338.37354889
2015-03-11,47427554950.6483,311208.023870146,1368494.2516486
2015-03-13,47427554950.6483,327711.479681442,1368494.2516486
2015-03-15,47427554950.6483,327711.479681442,1111367.7239335
2015-03-17,47427554950.6483,337142.025859325,1111367.7239335
2015-03-19,47427554950.6483,337142.025859325,1038892.10203537
2015-03-21,47427554950.6483,337142.025859325,1038892.10203537
2015-03-23,47427554950.6483,337142.025859325,1149817.6092931
2015-03-25,46717549644.7064,385508.770219478,1149817.6092931
2015-03-27,46717549644.7064,385508.770219478,1268664.29226788
2015-03-29,46717549644.7064,350673.640380369,1268664.29226788
2015-03-31,46717549644.7064,350673.640380369,1083199.55999248
2015-04-02,46717549644.7064,341384.272423273,1083199.55999248
2015-04-04,46717549644.7064,341384.272423273,1205590.6290449
2015-04-06,49446390688.2414,317081.150318859,1205590.6290449
2015-04-08,49446390688.2414,317081.150318859,1013831.8772282
2015-04-10,49446390688.2414,349035.064692078,1013831.8772282
2015-04-12,49446390688.2414,349035.064692078,830709.719453486
2015-04-14,49446390688.2414,388362.959305269,830709.719453486
2015-04-16,49446390688.2414,388362.959305269,927077.299737437
2015-04-18,49446390688.2414,326913.123972157,927077.299737437
2015-04-20,49446390688.2414,326913.123972157,983941.699833826
2015-04-22,47610564513.4713,338442.961883245,983941.699833826
2015-04-24,47610564513.4713,338442.961883245,818037.569884457
2015-04-26,47610564513.4713,352643.365878346,818037.569884457
2015-04-28,47610564513.4713,352643.365878346,997245.566561662
2015-04-30,47610564513.4713,314775.62189141,997245.566561662
2015-05-02,47610564513.4713,314775.62189141,1002482.24492307
2015-05-04,47643398017.8034,312624.333322854,1002482.24492307
2015-05-06,47643398017.8034,312624.333322854,1095042.63966171
2015-05-08,47643398017.8034,350518.191907442,1095042.63966171
2015-05-10,47643398017.8034,350518.191907442,966831.312930865
2015-05-12,47643398017.8034,374201.85352281,966831.312930865
2015-05-14,47643398017.8034,374201.85352281,1112652.15389852
2015-05-16,47643398017.8034,303150.868676707,1112652.15389852
2015-05-18,47643398017.8034,303150.868676707,970848.767929774
2015-05-20,48807487244.6814,344525.13582465,970848.767929774
2015-05-22,48807487244.6814,344525.13582465,908597.137475951
2015-05-24,48807487244.6814,342098.902473773,908597.137475951
2015-05-26,48807487244.6814,342098.902473773,1029440.19202808
2015-05-28,48807487244.6814,320262.802315872,1029440.19202808
2015-05-30,48807487244.6814,320262.802315872,888252.169613421
2015-06-01,48807487244.6814,332393.969070261,888252.169613421
2015-06-03,48807487244.6814,332393.969070261,860046.112515177
2015-06-05,47589591153.625,335928.179909096,860046.112515177
2015-06-07,47589591153.625,335928.179909096,942417.318145213
2015-06-09,47589591153.625,383242.008065307,942417.318145213
2015-06-11,47589591153.625,383242.008065307,875567.013509312
2015-06-13,47589591153.625,373779.242434065,875567.013509312
2015-06-15,47589591153.625,373779.242434065,1026526.56898407
2015-06-17,49692386354.8938,350771.513242293,1026526.56898407
2015-06-19,49692386354.8938,350771.513242293,1043809.14232646
2015-06-21,49692386354.8938,301367.074757463,1043809.14232646
2015-06-23,49692386354.8938,301367.074757463,1016657.5535392
2015-06-25,49692386354.8938,395235.50787864,1016657.5535392
2015-06-27,49692386354.8938,395235.50787864,860747.558580137
2015-06-29,49402014931.2275,336442.885099528,860747.558580137
2015-07-01,49402014931.2275,336442.885099528,930878.951249757
2015-07-03,49402014931.2275,397837.572161486,930878.951249757
2015-07-05,49402014931.2275,397837.572161486,1099548.27244529
2015-07-07,49402014931.2275,363456.547406789,1099548.27244529
2015-07-09,49402014931.2275,363456.547406789,950484.103208261
2015-07-11,49402014931.2275,356089.184959354,950484.103208261
2015-07-13,49402014931.2275,356089.184959354,1315092.08234471
2015-07-15,51076366303.4819,391009.070859764,1315092.08234471
2015-07-17,51076366303.4819,391009.070859764,1208780.75198532
2015-07-19,51076366303.4819,363079.851512638,1208780.75198532
2015-07-21,51076366303.4819,363079.851512638,1047201.4931061
2015-07-23,51076366303.4819,378313.971156525,1047201.4931061
2015-07-25,51076366303.4819,378313.971156525,1408342.78252167
2015-07-27,52278304845.5917,402809.137596422,1408342.78252167
2015-07-29,52278304845.5917,402809.137596422,1320651.5092379
2015-07-31,52278304845.5917,361228.839521953,1320651.5092379
2015-08-02,52278304845.5917,361228.839521953,1333895.56796352
2015-08-04,52278304845.5917,374222.682670224,1333895.56796352
2015-08-06,52278304845.5917,374222.682670224,1043204.44745325
2015-08-08,52699842409.347,411296.569970398,1043204.44745325
2015-08-10,52699842409.347,411296.569970398,1180678.54211654
2015-08-12,52699842409.347,322225.975199739,1180678.54211654
2015-08-14,52699842409.347,322225.975199739,1104647.2114158
2015-08-16,52699842409.347,385099.336214322,1104647.2114158
2015-08-18,52699842409.347,385099.336214322,962805.135865087
2015-08-20,52699842409.347,406057.123219183,962805.135865087
2015-08-22,52699842409.347,406057.123219183,1114688.756514
2015-08-24,54256630327.89,423446.540478744,1114688.756514
2015-08-26,54256630327.89,423446.540478744,1111421.56469882
2015-08-28,54256630327.89,401869.646696388,1111421.56469882
2015-08-30,54256630327.89,401869.646696388,1026749.70435154
2015-09-01,54256630327.89,409960.981864772,1026749.70435154
2015-09-03,54256630327.89,409960.981864772,946813.724187596
2015-09-05,56957648455.01,427538.389387399,946813.724187596
2015-09-07,56957648455.01,427538.389387399,980256.737882261
2015-09-09,56957648455.01,399224.588765717,980256.737882261
2015-09-11,56957648455.01,399224.588765717,1048514.72308529
2015-09-13,56957648455.01,396393.208703549,1048514.72308529
2015-09-15,56957648455.01,396393.208703549,1017982.81185978
2015-09-17,56957648455.01,399224.588765717,1017982.81185978
2015-09-19,56957648455.01,399224.588765717,778412.490972329
2015-09-21,59335351233.8666,389344.072709366,778412.490972329
2015-09-23,59335351233.8666,389344.072709366,1043257.70621495
2015-09-25,59335351233.8666,477831.361961494,1043257.70621495
2015-09-27,59335351233.8666,477831.361961494,1029150.16396941
2015-09-29,59335351233.8666,510276.701353941,1029150.16396941
2015-10-01,59335351233.8666,510276.701353941,1034425.38573053
2015-10-03,60813224039.4403,459502.348135243,1034425.38573053
2015-10-05,60813224039.4403,459502.348135243,1004466.6374232
2015-10-07,60813224039.4403,408110.638146433,1004466.6374232
2015-10-09,60813224039.4403,408110.638146433,835694.014570838
2015-10-11,60813224039.4403,453456.264607148,835694.014570838
2015-10-13,60813224039.4403,453456.264607148,919373.613058023
2015-10-15,60883825480.0983,493327.875053937,919373.613058023
2015-10-17,60883825480.0983,493327.875053937,951378.593521099
2015-10-19,60883825480.0983,502407.529196034,951378.593521099
2015-10-21,60883825480.0983,502407.529196034,1125150.56626729
2015-10-23,60883825480.0983,466088.912627646,1125150.56626729
2015-10-25,60883825480.0983,466088.912627646,1623113.25054467
2015-10-27,60883825480.0983,478195.118150442,1623113.25054467
2015-10-29,60883825480.0983,478195.118150442,1311407.22303599
2015-10-31,62253982449.7608,470388.662470568,1311407.22303599
2015-11-02,62253982449.7608,470388.662470568,1460207.56295512
2015-11-04,62253982449.7608,479672.649229855,1460207.56295512
2015-11-06,62253982449.7608,479672.649229855,1531783.25646441
2015-11-08,62253982449.7608,433252.715433418,1531783.25646441
2015-11-10,62253982449.7608,433252.715433418,1480727.45371108
2015-11-12,65848255179.7026,477906.839865056,1480727.45371108
2015-11-14,65848255179.7026,477906.839865056,1447180.70221628
2015-11-16,65848255179.7026,576106.875453766,1447180.70221628
2015-11-18,65848255179.7026,576106.875453766,1644297.3427566
2015-11-20,65848255179.7026,520460.188620164,1644297.3427566
2015-11-22,65848255179.7026,520460.188620164,1422722.58576834
2015-11-24,72722780642.5472,549490.493161529,1422722.58576834
2015-11-26,72722780642.5472,549490.493161529,1614914.77309775
2015-11-28,72722780642.5472,527800.078957785,1614914.77309775
2015-11-30,72722780642.5472,527800.078957785,1768320.58084553
2015-12-02,72722780642.5472,531415.147991742,1768320.58084553
2015-12-04,72722780642.5472,531415.147991742,1443054.33768336
2015-12-06,72722780642.5472,621791.873840678,1443054.33768336
2015-12-08,72722780642.5472,621791.873840678,2011322.09818367
2015-12-10,79102380900.226,770711.333847596,2011322.09818367
2015-12-12,79102380900.226,770711.333847596,1867996.46203759
2015-12-14,79102380900.226,692067.320189678,1867996.46203759
2015-12-16,79102380900.226,692067.320189678,2022863.29446252
2015-12-18,79102380900.226,629152.109263344,2022863.29446252
2015-12-20,79102380900.226,629152.109263344,1982086.17501883
2015-12-22,93448670796.3238,654995.565676021,1982086.17501883
2015-12-24,93448670796.3238,654995.565676021,1768771.21282915
2015-12-26,93448670796.3238,864036.70365773,1768771.21282915
2015-12-28,93448670796.3238,864036.70365773,1773620.49239852
2015-12-30,93448670796.3238,803647.041574125,1773620.49239852
2016-01-01,93448670796.3238,803647.041574125,1554768.75755142
2016-01-03,103880340815.456,769424.042921966,1554768.75755142
2016-01-05,103880340815.456,769424.042921966,1819807.57014198
2016-01-07,103880340815.456,743604.444166195,1819807.57014198
2016-01-09,103880340815.456,743604.444166195,1781625.14493402
2016-01-11,103880340815.456,877866.357696202,1781625.14493402
2016-01-13,103880340815.456,877866.357696202,1729484.4874725
2016-01-15,113354299801.471,693089.355237507,1729484.4874725
2016-01-17,113354299801.471,693089.355237507,1525313.77287368
2016-01-19,113354299801.471,839596.048214541,1525313.77287368
2016-01-21,113354299801.471,839596.048214541,1506011.15416668
2016-01-23,113354299801.471,1008642.23241881,1506011.15416668
2016-01-25,113354299801.471,1008642.23241881,1709654.30005389
2016-01-27,120033340651.237,918901.018160999,1709654.30005389
2016-01-29,120033340651.237,918901.018160999,1750044.21085572
2016-01-31,120033340651.237,1068073.26136895,1750044.21085572
2016-02-02,120033340651.237,1068073.26136895,1926651.73845393
2016-02-04,120033340651.237,1103874.59973886,1926651.73845393
2016-02-06,120033340651.237,1103874.59973886,2006181.99318944
2016-02-08,144116447847.349,1153414.86436954,2006181.99318944
2016-02-10,144116447847.349,1153414.86436954,1609224.84661884
2016-02-12,144116447847.349,1139086.72940843,1609224.84661884
2016-02-14,144116447847.349,1139086.72940843,1752957.85194894
2016-02-16,144116447847.349,1067446.05460287,1752957.85194894
2016-02-18,144116447847.349,1067446.05460287,1897401.34945604
2016-02-20,163491654908.959,1284099.85113956,1897401.34945604
2016-02-22,163491654908.959,1284099.85113956,1478179.5581374
2016-02-24,163491654908.959,999647.352469403,1478179.5581374
2016-02-26,163491654908.959,999647.352469403,1586359.0966024
2016-02-28,163491654908.959,1210954.92291009,1586359.0966024
2016-03-01,163491654908.959,1210954.92291009,1666885.76819113
2016-03-03,163491654908.959,1080919.49494659,1666885.76819113
2016-03-05,163491654908.959,1080919.49494659,1560093.31900579
2016-03-07,158427203767.392,1220696.14747152,1560093.31900579
2016-03-09,158427203767.392,1220696.14747152,1833517.33163624
2016-03-11,158427203767.392,1283699.81959909,1833517.33163624
2016-03-13,158427203767.392,1283699.81959909,1408430.95627883
2016-03-15,158427203767.392,1197069.77042369,1408430.95627883
2016-03-17,158427203767.392,1197069.77042369,1535746.08174758
2016-03-19,165496835118.226,1110630.46003795,1535746.08174758
2016-03-21,165496835118.226,1110630.46003795,1440493.04973998
